Gene	ALL1	ALL2	ALL3	ALL4	ALL5	ALL6	ALL7	ALL8	ALL9	ALL10	ALL11	ALL12	ALL13	ALL14	ALL15	ALL16	ALL17	ALL18	ALL19	ALL20	ALL21	ALL22	ALL23	ALL24	ALL25	ALL26	ALL27	AML1	AML2	AML3	AML4	AML5	AML6	AML7	AML8	AML9	AML10	AML11
U54778_at	0.877879069	0.815056717	0.85632536	0.784118655	1.141094054	0.726525081	0.934279392	0.793141882	1.049820891	0.568422028	0.819244045	0.670014722	0.820078455	0.968986078	0.956999685	0.836766438	1.18545794	0.596168566	0.670979368	1.236382216	1.100736811	0.281683464	0.658866126	0.860801042	0.756834452	0.77875451	1.259579623	0.771714726	0.512908698	0.878550062	1.007763959	0.400237502	0.650541177	0.796176561	0.381313935	0.377766884	0.560564453	0.670933609
U55764_at	-0.773113929	-1.008633197	-0.779834631	-0.706740534	-1.542195612	-0.46165067	-0.520438289	-0.378251534	-0.840872339	-1.230584748	-1.068081563	-0.37027927	-2.399133119	-0.910880119	-1.028355714	-1.463279909	-1.53588995	-1.207966533	-0.930431014	-1.672043666	-0.58416278	-0.53509628	-0.508494384	-1.194353347	-0.878519691	-1.348063154	-0.571568124	-1.289633184	-1.618809387	-1.018451095	-0.669629095	-0.814201821	-0.860977303	-0.923175709	-2.444976468	-0.496505099	-0.639024981	-0.452047823
U55766_at	-1.896181618	-0.462415072	-1.555118971	-2.095595457	-1.013255945	-1.742006217	-4.114853388	-1.581000114	-1.566138484	-1.005714709	-0.266062005	-2.081843985	-1.689834608	-1.308217198	-1.33462192	-2.035702264	-1.401061702	-1.72489657	-2.091958779	-1.354030341	-0.580310627	-0.729058879	-0.815746499	-1.295580912	-1.741674837	-1.989423329	-2.673861243	-0.897401256	-0.670407343	-1.331957868	-1.190021816	-1.089760025	-1.473918353	-0.744173598	-1.874698245	-0.99370969	-0.765890642	-0.726209988
U55853_at	-2.514457147	-1.198434301	-2.339585182	-0.831064218	-1.227705985	-1.166734968	-1.601007473	-1.23251853	-1.734498451	-1.629083736	-1.544385572	-1.249104982	-1.428712758	-1.277343848	-1.157451706	-1.183145086	-1.050298117	-0.673111414	-2.48131192	-1.191702973	-0.919760222	-0.89204125	-1.071660384	-1.159922492	-1.800674938	-1.331973095	-0.946594438	-1.156534938	-0.907890319	-1.46878867	-1.313557085	-1.143691615	-1.237465724	-0.865258243	-1.441861692	-1.49645344	-1.200866525	-0.913690279
U56244_at	-1.036523334	-0.96554904	-0.126915211	-0.008262272	-0.634081083	-0.015833585	0.043652317	0.334461112	-0.810472329	-0.597797013	-0.736908029	-0.017471658	-0.509542608	-0.373180313	-0.520805001	-0.350824876	0.037150318	-1.121457869	-0.874324661	-1.354030341	-0.117141476	-0.042040386	-0.508494384	-0.448037177	-0.90241697	-0.727933944	-0.158833103	-0.890264261	-0.684924632	-0.608997519	-0.455952598	-0.569118888	-0.938645387	-0.142589952	0.148356792	-0.285925074	-0.627970871	-0.719813974
U56417_at	0.37749499	0.220354178	0.608279288	-0.12557394	0.348341613	0.234085185	0.255869438	0.535364626	0.471173142	0.497647715	0.491247898	-0.085364564	0.686957775	0.553933454	0.021251074	0.474008374	0.65974719	0.461025665	0.489521091	0.276418433	-0.539281235	0.544184171	0.113496638	0.452621063	0.595570982	0.701749679	-0.269000474	0.509874926	0.009467543	0.366344532	0.721290837	0.522547047	0.467595127	0.465105437	0.802200838	0.631160006	0.491314124	0.73653404
U56418_at	0.220741542	-0.901237345	-0.434246695	-0.395919937	0.245404722	-0.746923933	0.135230652	-0.141054069	-0.066615027	-0.139555855	-0.433279478	0.631221581	0.303752309	-0.300926287	0.499908058	-0.096894512	0.271066474	-0.409717444	0.479234272	0.485942891	-0.135198365	0.361678175	-0.306048843	0.230620193	0.319416657	0.556317931	-0.902634988	0.425691357	0.512908698	0.430741526	0.195534825	0.394362963	0.439136625	0.325816148	0.182808164	0.684819785	-0.302202205	0.041182339
U56637_at	1.596168972	0.899647909	1.660971894	1.37943134	1.486524013	1.236298682	1.505716903	0.821174795	1.315199232	0.894818749	1.081842337	0.68866187	1.172103557	1.441354244	1.504653361	1.362302677	1.557905605	1.359476491	0.906530516	1.398404252	1.43903776	0.929510934	0.665127439	1.415940659	0.509668253	0.875012214	0.805685155	0.636393984	0.828737687	0.881467429	1.161542148	0.593992893	1.102690394	0.803519104	0.553610869	1.189597469	0.857662307	0.959090138
U56814_at	-0.809705138	-0.948964122	-0.845213716	-0.820818312	-1.291940067	-1.166734968	-0.934173809	-1.010460224	-0.920729754	-0.527399389	-0.965349835	-1.206316233	-1.228316239	-1.164189839	-1.151837548	-0.956959295	-0.740595134	-0.742316065	-1.253654859	-1.679545082	-0.503962412	-1.098777733	-0.691947372	-0.929416284	-0.973500509	-0.490103017	-0.474052268	-0.953003727	-1.452691876	-0.168458091	-0.758758426	-0.614689266	-0.579642242	-0.943427519	-0.56976197	-0.781079478	-1.178014564	-0.994995525
U56833_at	0.057764047	-0.348552073	0.039435683	-0.65503912	-0.125158476	-0.46165067	-0.847244596	-0.824858874	-0.060157454	-0.36676753	0.167482558	-0.114864978	0.526154493	-0.443396552	-0.129798779	-0.23182236	-0.422074359	-0.520885857	-0.718750535	0.146475744	0.667282184	-0.729058879	-0.242789975	-0.716633416	-0.515989543	-1.04759676	-0.889888348	-0.549230264	-0.387263993	-1.460495861	-1.056362165	-1.713685993	-1.461569851	-1.168508721	-0.770534159	-0.958404511	-0.27577321	-0.38874066
U57094_at	-1.177205965	-0.88218687	-1.757438682	-1.159083433	-0.567620015	-0.985947285	-2.898243217	-1.310018626	-1.153254151	-1.399989148	-0.591212206	-0.203417355	-1.886148486	-0.677858216	-0.727634143	-0.848299474	-0.705763079	-0.595147457	-1.833724487	-1.000925995	0.057246858	-0.624125896	-0.798082775	-0.119280119	-0.334558246	-0.63384269	-0.434133968	-0.759189692	-0.035107224	-0.212483366	-0.522619599	-0.979808294	-0.391657937	-0.280162317	-0.48664869	-0.270066593	-0.383451778	-0.407852464
U57342_at	0.960817129	1.194488548	0.926685502	0.860154159	0.65706496	0.801784295	0.898389926	1.188764055	1.115998375	0.969186797	1.178442699	0.941408455	1.052037251	0.874213318	0.598674983	0.573471135	1.376614275	0.547703717	0.687657415	0.793604654	0.536447518	0.94902342	0.744215146	0.648205232	1.085944139	0.790168771	1.009983721	1.107932062	0.995525357	0.994447617	1.270480753	1.061635606	1.158498886	1.171199646	1.190950853	0.688901145	1.237179816	1.472934901
U57450_at	-0.062738984	-0.514499621	0.092598834	0.00578666	-1.092136827	0.120396885	-0.174260761	0.339430055	-1.751696305	-0.362025181	-0.54994608	-0.180247995	-1.167855058	-1.271304567	-0.545300206	-0.514711792	-0.193197107	-0.366051974	-0.412958246	-2.232874206	-0.061940693	-0.742135879	-0.271535396	-1.312736191	-0.492663031	-0.452681087	0.19697885	-0.673018041	-1.482887286	-0.690135143	-0.354767415	-0.161610847	-0.491630091	-0.14413596	-0.344490891	-0.155084888	-0.702852256	-0.345859866
U57629_at	-2.278506323	-1.645151997	-1.088818748	-2.267304546	-1.156991806	-1.990375981	-1.283903008	-1.428019703	-1.333614086	-1.181449743	-1.205069165	-0.839011719	-0.568043654	-1.19654708	-1.14073384	-1.047801433	-0.652136505	-1.466362343	-1.10128521	-1.045099318	-1.013120566	-1.14917628	-1.366684029	-1.582777912	-1.106453134	-1.129428648	-1.540606593	-1.521903769	-1.482887286	-0.965453202	-2.134549276	-1.353702419	-1.358018096	-0.919184671	-0.900120581	-1.168701729	-1.31983351	-2.322628719
U57650_at	0.873932175	0.534717488	0.261192269	1.182559937	0.909559773	-0.092342088	0.781118551	0.747997846	-0.289116479	-0.016743623	-0.096643665	0.627893433	0.934822683	0.492959471	1.00318657	0.947591974	1.136824876	1.047967848	0.879158043	0.966183115	-0.135198365	0.688989843	0.224644608	0.743710337	1.129653568	1.261683643	0.757208023	1.145362889	0.505022853	0.42407637	0.59507789	0.932432687	0.853463841	0.905570285	0.800977436	0.474986031	0.400278411	0.835233429
U57721_at	-1.345500037	-1.087863399	-1.027269352	-1.454514368	-0.719496658	-1.230293356	-0.822464819	-1.109640244	-1.552438687	-1.174677895	-1.186560451	-1.175799911	-1.515330006	-1.366857846	-1.638512571	-1.814161577	-1.191522399	-0.27100844	-1.640207634	-1.580764703	-2.682544482	-1.305263075	-1.734918834	-1.71146946	-1.145207198	-1.186907289	-0.594885859	-0.780668468	-0.615195358	-0.32168559	-0.740802067	-0.928025825	-1.061308062	-1.111204639	-0.351914137	-0.73668938	-0.119648096	-1.223156603
U57877_at	0.354481944	0.060624221	0.51517638	-0.16967284	0.219597805	0.347042343	0.308012098	0.032224652	0.238463553	0.337968994	0.124972896	0.145203109	0.25601292	0.078302383	0.203083739	0.399243101	0.321958534	0.407352816	0.170857842	0.203156548	-0.080487245	0.228386997	0.412788525	0.236163074	0.061769871	0.251754616	0.489707492	-0.295139967	0.276473812	-0.187874878	0.370125379	0.108015753	0.261118328	0.157931965	0.210873252	0.346672327	0.213913094	-0.023622589
U58048_at	0.201740467	0.036836202	0.430390787	0.15187126	0.119167306	-0.210290778	0.496080632	0.201635353	0.068409551	0.34559879	0.259382159	-0.050626069	0.246095055	0.196263805	0.144925291	0.154979432	0.555744753	0.144401864	0.31560091	0.273598055	-0.179238241	0.465255802	-0.152557282	0.252576456	-0.020085889	0.410834041	0.248876215	0.299172299	-0.078644188	0.295898782	0.457134376	0.569854805	0.377777172	0.314394392	0.219605954	0.400455648	0.242599686	0.186797982
U58089_at	-0.116660328	0.094457562	-0.310028312	-0.352095673	-0.075460142	-0.495321691	-0.468324777	-0.423798437	-0.124853464	-0.524478965	0.389953582	-0.403951903	0.072552368	-0.003809716	0.225673953	0.113679282	-0.208170002	0.038054121	0.188615563	0.383812053	-0.157920613	-0.114715822	-0.194347962	-0.076859819	-0.878519691	-0.213573113	-1.336998136	-0.387947951	-0.191494897	-0.284638529	-0.601483274	-0.449692353	-0.230235066	-0.010226228	-0.56976197	-0.119416544	0.161947914	-0.114722794
U58096_at	-2.662207752	-1.753008284	-1.657587301	-1.798096836	-2.040312728	-1.283577186	-2.051728389	-1.700889436	-1.566138484	-1.436918589	-1.729346284	-0.976628301	-2.217604382	-1.693489492	-1.779455193	-1.591906811	-2.0158906	-1.455912192	-1.496259261	-2.232874206	-0.978329109	-1.084961221	-1.62878343	-2.216551411	-1.429602508	-1.88644427	-2.012396713	-1.244649364	-1.271647467	-1.137196887	-1.425446233	-1.570562847	-1.038946316	-1.715694015	-1.756963805	-1.544140503	-1.633605111	-1.848483306
U58130_at	-0.251980398	-0.995454715	-0.021566424	-0.638490304	-0.461047276	-0.278876882	-0.358575143	-0.249712557	-1.283394916	-0.420942502	-0.846654293	-0.578385365	-0.250556111	-0.906990662	-0.49242988	-0.863522594	-0.603680453	-0.095930164	-0.196111444	-1.01328506	0.088929612	-0.192768043	-0.568331983	-0.130582651	-0.98961201	-0.724241265	-0.13640533	-0.549230264	-0.624097852	-0.305583841	-0.183374598	-0.400580124	-0.820470334	-0.503418919	-0.041003028	-0.224359823	-0.369623306	-0.719813974
U58334_at	0.071286166	0.100838794	0.003142332	-0.260270286	-0.486960573	0.249684189	0.128439464	0.587446074	0.179304915	-0.004722116	0.649782958	-0.038015367	0.112518962	0.044453259	-0.201804824	0.25000724	-0.398286981	0.114393106	0.434844324	0.182397423	0.358511938	0.517896899	0.451795258	-0.047999066	-0.334558246	-0.06951224	0.172699551	0.335075606	0.318066184	0.494326667	0.331141429	0.003077126	0.241796239	0.269854169	-0.234014007	0.461739384	0.525507068	0.523460953
U58682_at	2.414055465	2.347358329	2.21972693	2.592841069	2.505475055	2.494521439	2.495394092	2.256647073	2.385329788	2.287673264	2.348248928	2.671831961	2.054690542	2.573967225	2.432585106	2.430490241	2.157597005	2.61002183	2.279782631	2.121064752	2.416840877	2.470509438	2.537539734	2.518578695	2.665336826	2.464468824	2.351202668	2.524910584	2.513471947	2.030138734	2.249716452	2.337892587	2.162143852	2.278062756	2.36501687	1.775966572	2.301000807	2.424268498
U58766_at	-0.018181674	0.090174041	0.158743738	0.204452412	0.067809133	0.099280896	0.034814807	0.433872708	-0.156833098	-0.386032414	-0.139583068	0.373979446	0.024323363	-0.291627226	0.242398364	-0.440132011	0.190062309	-0.053505495	-0.005528559	-0.092348877	-0.565110811	0.195076708	0.196408123	0.026034292	0.174715596	0.194150285	0.395668296	-0.570611338	0.074667578	-0.264261939	0.074296705	-0.530350562	0.087507486	-0.125773477	-0.001104905	-0.156438172	-0.00447813	0.227377214
U58970_at	0.405231706	-0.655387991	-0.761662674	-1.036395321	0.390861519	-1.013315854	-1.058249215	0.415959361	-0.023483111	-0.65772679	0.186341946	-0.246523243	0.177778301	0.203426859	0.300981811	0.576163333	0.473904886	0.630490625	0.218144456	0.179201631	0.420850202	0.636794166	-0.452847865	0.390553786	0.527776613	0.539441655	-0.017653564	0.498831833	0.011264142	0.304584211	-0.527993818	0.262101026	0.146595441	0.441958834	0.452561559	0.285042571	0.261716054	0.368431038
U59302_at	-0.43653463	0.07827085	0.092598834	-0.363822384	-0.418213236	0.089859782	-0.120766378	-0.077914892	-0.284858689	-0.953304784	-0.208816958	-0.094314818	-1.101119449	0.126621681	-0.356943418	-0.651298024	-0.630462549	-0.777079159	-0.73915855	-0.681084102	0.152341385	-0.545254467	-0.392934696	-0.382281387	-0.353559307	-0.882856578	-0.446403612	-0.352134609	-0.270284753	-1.494231501	-0.566696099	-0.336338326	-0.53247039	-0.486801574	-0.140466618	-0.496505099	-0.393484475	-0.558926295
U59309_at	-0.402891714	-0.780070597	-0.159537609	-0.321603362	0.291059652	-0.025192787	-0.328826054	-0.907162443	-0.445640225	-0.320600819	-1.326503564	-0.897741292	-0.576016615	0.092397162	0.354567104	-0.444745604	-0.517974064	0.469475335	-0.613420561	-0.335071315	-0.015903143	-0.964716687	-0.552143341	-0.218973825	-0.90241697	-0.637134492	-0.419645699	-1.33112393	-0.040885773	-0.595853722	-0.422300151	-1.562860953	-2.041185469	-0.976907949	-0.56976197	-0.73668938	-0.420202059	-0.50368805
U59736_at	-0.169740159	-0.614356442	-0.344185636	-0.448669792	-0.793822952	-0.283234011	-0.142386254	0.115801405	-0.558519071	-0.597797013	-0.582781149	-0.224650949	-0.85719456	-0.438967756	-0.986835073	-0.660258302	-0.905019868	-0.64250767	-0.421156923	-1.26197882	-0.294267653	-0.289319179	-0.178167559	-0.423528756	-0.360805542	-0.818021253	-0.301578758	-0.729449145	-0.971380861	-0.298536919	-0.164602503	-0.303427663	-0.152388485	-0.450037699	0.040040547	-0.683900446	-0.240241615	-0.030270587
U59752_at	0.533856834	0.226683318	0.504578395	0.406011135	0.275833688	0.53401688	0.479719804	0.610535958	0.481110996	0.399663129	0.657706581	0.347489138	0.19252526	0.006586632	0.232761349	0.251999595	-0.020883057	0.176025556	0.512180567	0.456374942	0.142847256	0.482602108	0.621690814	0.295703745	0.034451132	0.290321808	0.039359529	0.249310416	0.282570295	-0.05382321	0.009768984	0.441635955	0.434813106	0.281908695	0.055333507	0.203756876	0.378488974	0.616136466
U59878_at	-0.564706044	-0.105441297	0.159627646	-0.718675912	-0.8720235	0.042407901	-0.815515911	-0.824858874	0.072058625	0.09188716	0.259382159	-0.53999058	-0.841889304	-0.099331099	-0.699583555	-0.776128608	0.007306772	-0.81808431	-0.631213115	-1.003996818	-1.104445498	-0.886723675	-0.030587036	-0.751539314	-0.789630759	-1.105168718	-0.375365495	-0.5014061	-0.512592416	-0.305583841	0.232738031	-0.246000291	-0.213797421	0.246162266	-0.104730683	0.064599425	-0.823883733	-0.174870085
U59919_at	-1.345500037	-1.294721005	-0.928328777	-0.876969577	-1.740346744	-0.909171492	-1.04001707	-0.865010626	-1.112832296	-0.968659181	-0.834952644	-2.488795995	-1.228316239	-0.302798661	-1.341794094	-0.553369281	-1.463023735	-0.69285131	-0.941081875	-1.306600485	-3.450654662	-1.361900851	-1.290116707	-1.060044361	-1.192992048	-1.135612095	-1.49569621	-1.307158745	-0.855949478	-1.338939236	-0.855378042	-0.817337471	-3.336489172	-1.528486166	-1.25827311	-1.288344879	-0.906112198	-1.272741591
U60115_at	1.07313583	-1.307643227	-0.33630306	0.564490667	0.461738597	0.081692962	-0.602461081	-0.042175259	0.888378888	0.444375435	0.505771889	0.305851461	1.04125491	-0.934607374	0.959344449	0.502410788	-0.607453366	-0.944439003	0.79592057	-0.321261193	0.71224393	-0.590882896	-0.225603687	0.613020802	-0.113296875	0.868687581	-0.153603455	-0.245078765	-0.796051587	-0.486895838	0.602621908	0.132565365	-0.64323033	-0.621891598	-1.153099794	-1.115193527	-0.998248652	-2.076644385
U60116_at	-0.50367223	-0.889750982	-0.394733069	-0.431426076	-0.899927306	-0.643274605	-0.294452615	-0.258034886	-0.797023289	-0.831611837	-0.631818593	-0.383561812	-0.586778785	-0.701756195	-0.766746664	-0.716162935	-0.918719803	-0.261630911	-1.72359111	-0.86654714	-0.55763305	-0.764434372	-0.876025244	-1.047296932	-0.481255819	-0.529390138	-0.12625482	-0.617665659	-0.390456573	-1.389716485	-0.470835447	-0.566787925	-0.249834425	-0.362727263	-1.25827311	-0.277955045	-0.796044889	-1.106066273
U60269_cds2_at	-0.635478308	-0.6927945	-0.879859281	-0.787542272	-0.526252415	-1.140068296	-0.748990655	-0.263067849	-0.713465807	-0.439005222	-0.680993489	-0.511469319	-0.864964126	-0.620959427	-0.914178387	-0.509691528	-0.579570489	-0.314624266	-0.786035801	-0.788657431	-0.546564259	-0.787394636	-0.458525281	-0.492719037	-0.445292157	-0.368572855	-0.235731303	-0.568207971	-0.50123982	-0.66686222	-0.773429658	-0.614689266	-0.528492813	-0.793895284	-0.770534159	-0.435789072	-0.567332888	-0.593472189
U60269_cds3_at	-0.089277006	-0.161305338	-0.345770827	-0.442161769	-0.762559592	-1.449773737	-1.013383612	0.06710764	-1.365314958	-0.433801366	-0.338000895	-1.306394353	-0.529385056	-0.544819157	-0.727634143	-0.363306185	-0.200073742	-0.631326716	-0.381001664	-0.418028922	-0.951691068	0.154770505	-0.045695228	-0.75451441	-0.166323119	-0.999148279	0.213896742	-0.353981065	-0.493773242	-0.075652563	0.193414593	-0.497575789	-0.209738536	-0.065966683	-0.074021216	0.145596869	-0.409815416	0.032594923
U60325_at	-0.036995634	-0.148051762	-0.379750581	-0.484259057	0.027883646	-0.026763632	-0.742616474	-0.431976028	0.156671914	-0.34796972	-0.110187644	-0.535846985	-0.141946129	0.231476726	0.159650452	-0.021503237	-0.092369318	-0.432478417	-0.50521457	-0.120412392	-0.47034228	-1.219207342	0.086693988	0.086427749	-0.947364958	-0.102298066	-1.863672134	-0.592564336	-0.189096328	-0.267619849	-0.773429658	-0.33105496	-1.084291047	-0.180523032	-0.531782724	-0.694717395	-1.068098035	-0.349845309
U60975_at	-0.364926886	1.279348464	0.253302487	0.735693688	0.480765043	0.502753209	1.103721268	0.523490126	-0.238109038	-0.159323063	-0.018657505	0.30194528	0.322861277	0.772878543	0.956664119	0.185732008	1.244735532	-0.418177049	0.421017628	0.001631671	0.164361692	0.177867866	-0.120265643	1.036179079	0.211732118	0.419516789	0.169172413	0.356354023	0.608782011	-0.314486574	0.632083394	1.330640367	0.387013855	0.796176561	1.551654856	0.198647278	-0.104267995	0.882232895
U61145_at	-0.729461729	-1.354646425	-0.371537997	-0.560317622	-0.416022418	-0.344569688	-0.660950617	-1.382609439	-0.578626293	-0.294165132	-0.13173858	-0.637688342	-0.257557639	-0.758182251	-0.003714307	-0.863522594	-1.124950203	-0.368712293	-0.80380802	-0.392989815	0.407885199	-0.573013646	0.022475231	-0.614761578	-1.520445609	-2.44916741	-2.012396713	-0.741216362	-0.624097852	-1.291380871	-1.171222082	-1.957154012	-2.004946059	-1.404453082	-0.844003091	-0.445582024	-0.367668046	-0.913690279
U61166_at	-0.581263215	-0.780070597	-0.303960546	-0.110889743	-1.061618025	-0.804418053	-0.414904775	0.234045526	-0.607644181	-0.554190327	-0.463830259	-0.092066906	-0.483077008	-1.271304567	-0.951764977	-0.357041951	-0.38954153	-0.337358268	-0.66806839	-0.858893408	-0.877373667	-0.545254467	-0.633043773	-0.32306839	-0.633977227	-1.123293321	-0.497379098	-0.542225249	-0.4646848	-0.405798033	-0.451054579	-0.372441115	-0.205699468	-0.233994128	-0.079357911	-0.316985916	-0.361832055	-0.314677413
